id,type,thumbnail,image,name,description,yearpublished,minplayers,maxplayers,players_1_best,players_1_recommended,players_1_notrecommended,players_2_best,players_2_recommended,players_2_notrecommended,players_3_best,players_3_recommended,players_3_notrecommended,players_4_best,players_4_recommended,players_4_notrecommended,players_5_best,players_5_recommended,players_5_notrecommended,players_6_best,players_6_recommended,players_6_notrecommended,players_7_best,players_7_recommended,players_7_notrecommended,players_8_best,players_8_recommended,players_8_notrecommended,playingtime,minplaytime,maxplaytime,minage,language_dependence_1,language_dependence_2,language_dependence_3,language_dependence_4,language_dependence_5,category_abstract_strategy,category_action_dexterity,category_adventure,category_age_of_reason,category_american_civil_war,category_american_indian_wars,category_american_revolutionary_war,category_american_west,category_ancient,category_animals,category_arabian,category_aviationaflight,category_bluffing,category_book,category_card_game,category_childrens_game,category_city_building,category_civil_war,category_civilization,category_collectible_components,category_comic_book_strip,category_deduction,category_dice,category_economic,category_educational,category_electronic,category_environmental,category_expansion_for_base_game,category_exploration,category_fan_expansion,category_fantasy,category_farming,category_fighting,category_game_system,category_horror,category_humor,category_industry_manufacturing,category_korean_war,category_mafia,category_math,category_mature_adult,category_maze,category_medical,category_medieval,category_memory,category_miniatures,category_modern_warfare,category_movies_tv_radio_theme,category_murdermystery,category_music,category_mythology,category_napoleonic,category_nautical,category_negotiation,category_novel_based,category_number,category_party_game,category_pike_and_shot,category_pirates,category_political,category_post_napoleonic,category_prehistoric,category_print_play,category_puzzle,category_racing,category_real_time,category_religious,category_renaissance,category_science_fiction,category_space_exploration,category_spiessecret_agents,category_sports,category_territory_building,category_trains,category_transportation,category_travel,category_trivia,category_video_game_theme,category_vietnam_war,category_wargame,category_word_game,category_world_war_i,category_world_war_ii,category_zombies,mechanic_acting,mechanic_action_movement_programming,mechanic_action_point_allowance_system,mechanic_area_control_area_influence,mechanic_area_enclosure,mechanic_area_movement,mechanic_area_impulse,mechanic_auctionbidding,mechanic_bettingwagering,mechanic_campaign_battle_card_driven,mechanic_card_drafting,mechanic_chit_pull_system,mechanic_co_operative_play,mechanic_commodity_speculation,mechanic_crayon_rail_system,mechanic_deck_pool_building,mechanic_dice_rolling,mechanic_grid_movement,mechanic_hand_management,mechanic_hex_and_counter,mechanic_line_drawing,mechanic_memory,mechanic_modular_board,mechanic_paper_and_pencil,mechanic_partnerships,mechanic_pattern_building,mechanic_pattern_recognition,mechanic_pick_up_and_deliver,mechanic_player_elimination,mechanic_point_to_point_movement,mechanic_press_your_luck,mechanic_rock_paper_scissors,mechanic_role_playing,mechanic_roll_spin_and_move,mechanic_routenetwork_building,mechanic_secret_unit_deployment,mechanic_set_collection,mechanic_simulation,mechanic_simultaneous_action_selection,mechanic_singing,mechanic_stock_holding,mechanic_storytelling,mechanic_take_that,mechanic_tile_placement,mechanic_time_track,mechanic_trading,mechanic_trick_taking,mechanic_variable_phase_order,mechanic_variable_player_powers,mechanic_voting,mechanic_worker_placement,users_rated,average_rating,bayes_average_rating,stddev,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
2346,boardgame,//cf.geekdo-images.com/images/pic3324136_t.jpg,//cf.geekdo-images.com/images/pic3324136.jpg,DVONN,"DVONN is played on an elongated hexagonal board, with 23 white, 23 black and 3 red DVONN-pieces. In the beginning the board is empty. The players place the pieces on empty spaces of the board, without restrictions. They place the DVONN-pieces first and their own pieces next. Then they start stacking pieces on top of each other. A single piece may be moved 1 space in any direction, a stack of two pieces may be moved two spaces, etc. A stack must always be moved as a whole and a move must always end on top of another piece or stack. If pieces or stacks lose contact with the DVONN-pieces, they must be removed from the board. The game ends when no more moves can be made. The players put the stacks they control on top of each other and the one with the highest stack is the winner.&#10;&#10;This game is part of project GIPF.&#10;&#10;",2001,2,2,0,0,26,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3565,7.42841,7.01411,1.34632,4416,94,251,872,1187,349,2.6905
36235,boardgame,//cf.geekdo-images.com/images/pic1688903_t.jpg,//cf.geekdo-images.com/images/pic1688903.jpg,The Duke,"Levy. Maneuver. Conquer.&#10;&#10;The Duke is a dynamic, tile-based strategy game with an old-world, feudal theme, high-quality wooden playing pieces, and an innovative game mechanism in its double-sided tiles. Each side represents a different posture &ndash; often considered to be defensive or offensive &ndash; and demonstrates exactly what the piece can do within the turn. At the end of a move (or after the use of a special ability), the tile is flipped to its other side, displaying a new offensive or defensive posture.&#10;&#10;Each posture conveys different options for maneuver and attack. The full circle is a standard Move, the hollow circle the Jump, the arrow provides for the Slide, the star a special Strike ability and so on. Each turn a player may select any tile to maneuver, attempting to defend his own troops while positioning himself to capture his opponent's tiles. If you end your movement in a square occupied by an opponent's tile, you capture that tile. Capture your opponent's Duke to win!&#10;&#10;Players start the game by placing their Duke in one of the two middle squares on their side of the game board. Two Footman are then placed next to the Duke. Each turn a player may choose to either move a single tile or randomly draw a new tile from the bag. With fifteen different Troop Tiles, all double-sided, and nineteen total pieces for each player (plus special optional tiles), the variety of game play is limitless.&#10;&#10;Beyond the endless variety of the basic game, Terrain Tiles introduce a variety of game play options, altering the game board. These rules also include several alternate objectives, such as the challenging Dark Rider game which pits five Pikeman against a lone Knight.&#10;&#10;",2013,2,2,0,1,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,13,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2638,7.5731,7.00786,1.21854,4672,131,319,1342,646,105,2.5714
155624,boardgame,//cf.geekdo-images.com/images/pic2486481_t.jpg,//cf.geekdo-images.com/images/pic2486481.jpg,Specter Ops,"A secret agent of A.R.K. has infiltrated a top secret Raxxon facility, attempting to complete three mission objectives before they escape &mdash; but they are hunted by genetically modified Raxxon Hunters. Players can choose which side they wish to join.&#10;&#10;Specter Ops is a sci-fi, stealth ops game of hidden movement that's similar to Scotland Yard. Players are trying to locate/capture a mysterious agent, who keeps track of their sneaking via a private map. The other players take control of unique characters who must use their wits, abilities and technology to help them hunt down this infiltrator. Items like flash grenades, scanners, and the like are at the disposal of this covert agent.&#10;&#10;",2015,2,5,0,0,51,21,39,11,35,25,8,21,31,9,18,18,21,0,0,0,0,0,0,0,0,0,90,60,90,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3347,7.44168,7.00779,1.23884,5962,165,407,1909,634,124,2.3952
148575,boardgame,//cf.geekdo-images.com/images/pic1997078_t.jpg,//cf.geekdo-images.com/images/pic1997078.jpg,Marvel Dice Masters: Avengers vs. X-Men,"Marvel Dice Masters: Avengers vs. X-Men is a collectible dice-building tabletop game designed by Quarriors! creators Michael Elliott and Eric M. Lang.&#10;&#10;In this game, each player fields one of the superhero teams, with each hero &mdash; Captain America, Wolverine, Spider-Man, and more &mdash; being represented by custom-tooled dice; each team must be composed of up to 20 dice, and a player can &quot;purchase&quot; dice only from his team. Each hero also has one or more character reference cards, which show the special abilities for the characters based on the die rolls. Different versions of these cards will be available in booster packs, allowing for more customization of your team. Players use these dice to collect energy, recruit new heroes, and battle head-to-head. In addition, each player brings two basic action cards to the game, which are placed in the center of the table; both players can purchase these cards. A player wins once the opposing player has been reduced to zero life.&#10;&#10;The Marvel Dice Masters: Avengers vs. X-Men starter set comes with 44 custom dice, 38 cards, two dice bags, and a core rulebook. Booster packs include two dice with two matching character cards.&#10;&#10;",2014,2,2,1,1,21,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4688,7.33586,6.99777,1.47695,8835,469,197,721,929,237,2.2869
31999,boardgame,//cf.geekdo-images.com/images/pic2844822_t.png,//cf.geekdo-images.com/images/pic2844822.png,TZAAR,"TZAAR is a game about making choices. Both players have 30 pieces, divided in three types: 6 Tzaars, 9 Tzarras and 15 Totts. The three types of pieces form a trinity: They cannot exist without each other. The aim is either to make the opponent run out of one of the three types of pieces or to put him in a position in which he cannot capture anymore. The tricky question the players will have to ask themselves on each of their turns is: &ldquo;Shall I make myself stronger or my opponent weaker?&rdquo; Meaning: Will you capture an opponent&rsquo;s piece and make him weaker, or will you jump on top of one of your own pieces and make yourself stronger? If you choose to jump on top of your own pieces too often, you will probably leave your opponent with too many pieces on the board. On the other hand, if you capture too often, you may end up with pieces that are not strong enough at the end of the game. What to do? Up to you to decide!&#10;&#10;TZAAR is the most recent game in project GIPF, replacing TAMSK which was felt to not quite fit in with the others due to its use of sand timers.&#10;&#10;",2007,2,2,0,0,21,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,30,60,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2072,7.67486,6.99927,1.33256,3033,30,292,1089,668,166,2.5663
31730,boardgame,//cf.geekdo-images.com/images/pic1566274_t.jpg,//cf.geekdo-images.com/images/pic1566274.jpg,Chicago Express,"Harry Wu's Chicago Express is an innovative new boardgame with no luck factor. Chicago Express was originally released in a limited format by Winsome Games as Wabash Cannonball and it was the first game in Winsome's Historic Railroads System.&#10;&#10;In the game the B&amp;O, C&amp;O, Pennsylvania and New York Central railroads drive from the East Coast across the growing eastern US to Chicago. Smaller, more aggressive railroads like the Wabash spring up to further expand America's extensive railroads. The sharpest railroad executives vie for the maximum return on their investment in this business game lasting about one hour.&#10;&#10;A session of Chicago Express is played over a maximum of 8 rounds. In each round, the players take turns choosing one of three available actions:&#10;- auctioning a share of one of the railroad companies&#10;- expanding the rail system of one of the railroad companies&#10;- develop one of the board's hexes&#10;Of each of those actions only a limited number is available.&#10;&#10;As soon as all available actions of two options are taken, a dividend phase is executed, where all players gain income from the railroad companies they have shares of.&#10;After this dividend phase, the number of actions is reset and a new round begins.&#10;&#10;The game ends after 8 rounds or if one of the following conditions is met:&#10;- 3 or more companies have no more locomotives&#10;- 3 or more companies have no more shares&#10;- The general supply contains only 3 houses or fewer&#10;&#10;The player with the most money wins.&#10;&#10;",2007,2,6,0,0,82,3,24,86,30,93,16,99,41,3,25,79,24,15,26,63,0,0,0,0,0,0,60,60,60,12,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5880,7.23592,6.9988,1.32489,6120,242,292,893,1905,568,2.7958
160499,boardgame,//cf.geekdo-images.com/images/pic2407103_t.jpg,//cf.geekdo-images.com/images/pic2407103.jpg,King of New York,"There's always something happening in the city that never sleeps. Maybe it's the lights, maybe it's the energy, or maybe it's the giant monsters trying to demolish the place!&#10;&#10;King of New York is a standalone game from designer Richard Garfield that keeps the core ideas of King of Tokyo while introducing new ways to play. As in KoT, your goal is to be the first monster to collect 20 victory points (VPs) or to be the last monster standing. On your turn, you roll six dice up to three times, then carry out the actions on those dice. Claws cause damage to other monsters, hearts heal damage to yourself, and energy is stored up so that you can purchase power cards that provide unique effects not available to anyone else.&#10;&#10;What's new in King of New York is that you can now try to become a star in the big city; more specifically, you can achieve &quot;Fame&quot;, which nets you VPs, but superstar status is fleeting, so enjoy your time in the spotlight.&#10;&#10;The game board for King of New York is larger than in KoT with each monster occupying a district in the city and everyone trying to shine in Manhattan. When you attack, you can displace a monster in another district, whether to escape military forces or to find new smashing opportunities. Yes, smashing because you can now destroy buildings and get bonuses for doing so, but the more destruction you cause, the more intense the military response.&#10;&#10;The monsters from King of New York can be used in KoT and vice versa, but the power cards are specific to this game.&#10;&#10;",2014,2,6,0,1,45,3,10,47,8,38,11,46,17,0,18,40,2,12,36,8,0,0,0,0,0,0,40,40,40,10,0,6,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8337,7.19899,6.9985,1.25066,13212,280,413,2248,1372,338,1.8402
79127,boardgame,//cf.geekdo-images.com/images/pic1081488_t.jpg,//cf.geekdo-images.com/images/pic1081488.jpg,Star Trek: Fleet Captains,"Star Trek: Fleet Captains, designed for two or four players, is set in the &quot;Prime Universe&quot; of STAR TREK (as seen in the various TV series and movies up to Star Trek: Nemesis) and is more adversarial in nature when compared to Star Trek: Expeditions.  Each player takes the role of a faction (or race) from the universe.  In the base game, the choices are Klingons and Federation.  Each faction has a number of ships (on Clix dials similar to the Heroclix line of components) of varying ability and with a corresponding &ldquo;size.&rdquo;  Fleets of ships are drafted to a given size total which reflects the victory points required to win.  Thus, larger fleet sizes lead to higher point (and longer games).&#10;&#10;Players then &ldquo;shuffle build&rdquo; a deck of command cards.  Choosing four decks from a set of ten decks per faction.  Each deck has a unique flavor or theme, with corresponding major characters.  For instance the Klingons have a deck themed around larger ships and imperial domination and Gowron is a central character.  The four decks chosen will help to set the player&rsquo;s strategy for winning.&#10;The ships chosen have physical stats like weapons, shields, engines, and sensors. They also have mission totals for science, influence, and combat missions.  These determine the kinds and numbers of each kind of mission cards the player draws to form a mission deck.  Completing missions gains the player points, which will win them the game.   Missions could be as simple as damage an opposing ship that is larger than your own (combat), to as complex as claiming the spaces connecting your command post to your opponents (influence). Thus a player&rsquo;s chosen ships sets the types of missions they will need to earn points and the deck they build determines the way they will complete missions.&#10;&#10;Points can also be earned for non-mission actions such as destroying a ship or building a starbase.&#10;&#10;The game itself plays out on a randomly built board of hex cards, called sectors that start the game unexplored.  As each ship progresses through the sector, the cards are turned face up, revealing what is in that part of the sector (a Class-M planet, a Class-J Nebula, empty space, etc...). There are additionally random events that can occur when exploring, which usually correspond to a single episode of a series (for instance one encounter is &ldquo;trouble with tribbles.&rdquo; Some of these encounters also give victory points.&#10;&#10;Overall, the game can best be thought of as playing out an entire season of Star Trek with the conflict between players representing the major story arc and the turns, missions, and random encounters representing individual episodes.  Players will move their ships, explore space, complete missions, play cards to upgrade their ships (and staff them with famous and not so famous crewmembers), or boost their stats in combat.  Combat, while important, is not the sole path to victory, with the mission cards being the primary factor (some of which will encourage combat).  The style of game will depend heavily on individual player decisions, but no matter what, it will feel like Star Trek.&#10;&#10;",2011,2,4,1,3,26,51,9,0,4,3,22,10,31,6,0,0,0,0,0,0,0,0,0,0,0,0,75,75,75,14,0,2,4,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2711,7.58136,6.99401,1.49992,4344,132,439,1574,784,237,3.0506
1353,boardgame,//cf.geekdo-images.com/images/pic305979_t.jpg,//cf.geekdo-images.com/images/pic305979.jpg,Time's Up!,"Time's Up! is a charades-based party game for teams of two or more players (and is best with teams of two). Before the game begins, each player looks at several cards featuring famous historical or fictional characters and chooses some of them. Each player's cards are shuffled to form a deck, and this deck of famous names is used for each of the game's three rounds.&#10;&#10;In each round, team members take turns trying to get their teammates to guess as many names as possible in 30 seconds. In round 1, almost any kind of clue is allowed, and the cluegiver cannot pass on a card. In round 2, no more than one word can be used in each clue (but unlimited sounds and gestures are permitted); the cluegiver can pass on any card he likes, and the teammates can give only a single answer. In round 3, the cluegiver can use no words at all and can pass as often as he likes; again, teammates are allowed only a single guess. Give good physical clues in round 1, and they'll pay dividends down the road when you need to keep your mouth shut and gesture like a maniac before time's up!&#10;&#10;Time's Up! is based on the public domain game known as Celebrities.&#10;&#10;",1999,4,18,1,0,35,0,1,34,0,1,34,12,18,10,0,8,29,36,6,1,2,8,27,26,14,1,90,90,90,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3898,7.35651,6.994,1.61697,3862,95,97,547,956,294,1.2245
192458,boardgame,//cf.geekdo-images.com/images/pic2945432_t.jpg,//cf.geekdo-images.com/images/pic2945432.jpg,51st State: Master Set,"The world you know no longer exists. There is no government. No army. No civilization. The United States has collapsed, and now thirty years after the war started, new powers finally try to take control over the ruined country, try to establish a new order, try to control others and create a new country, a new state: the 51st State.&#10;&#10;51st State is a card game in which players control one of four powers trying to build a new country. Players put new locations into play, hire leaders, and send people to work in buildings to gain resources and new skills. To do this, every card in 51st State can be used in three different ways:&#10;&#10;&#10;    Raze a location to gain many resources once.&#10;    Deal with this location to gain one resource every turn.&#10;    Build the location so that you can use its skill each turn.&#10;&#10;&#10;51st State: Master Set marks the rebirth of the 51st State line, with this set containing 88 cards from the original base game, and 50 cards each from both the New Era and Winter expansions; one of these expansions can be mixed with the cards of the base game, but not both at the same time. The entire set has been rebalanced to offer a cohesive experience no matter which expansion you choose to use.&#10;&#10;",2016,1,4,2,17,3,19,8,1,6,12,2,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,90,60,90,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1592,7.93525,6.99468,1.19642,2931,37,294,1103,327,51,2.9804
28181,boardgame,//cf.geekdo-images.com/images/pic411649_t.jpg,//cf.geekdo-images.com/images/pic411649.jpg,Combat Commander: Pacific,"Combat Commander:Pacific is a card-driven board game covering tactical infantry combat in the Pacific Theater of World War II. CC:P's main theme is the addition of three new factions to the Combat Commander family:&#10;&#10;    Imperial Japan&#10;    the Pacific US - with a strong emphasis on the US Marine Corps&#10;    the Pacific Commonwealth - focusing on Indian and ANZAC forces&#10;&#10;&#10;&#10;&#10;CC:P is a stand alone game in the card-driven Combat Commander game series. While utilizing Combat Commander: Europe's basic rules, CC:P includes numerous rule tweaks and additions in order to more accurately portray tactical warfare as experienced by the participants in and around the Pacific and Indian Oceans. This slightly ramps up the complexity of the Combat Commander series while at the same time imparting a bit more depth and realism. Just a few of the additions include:&#10;&#10;Banzai attacks;&#10;BARs and Thompson SMGs;&#10;Beach landings &amp; river crossings;&#10;Hidden movement;&#10;Caves;&#10;Scouts;&#10;Aircraft;&#10;Bayonets;&#10;Mortar spotting;&#10;Treetop snipers;&#10;Reconnoitering.&#10;&#10;SCALE: Each hex of a Combat Commander map is roughly 100 feet across (about 30 meters). Each complete Player Turn abstractly represents several seconds of real time. Each complete Game Turn abstractly represents several minutes of real time.&#10;&#10;UNITS: Due in part to the unique composition of late-war USMC squads and the imbedding of specialized weapon teams within IJA squads, the units in the game are represented by 4-6 man Teams and 8-13 man Squads. Radios &mdash; and individual weapons larger than a rifle &mdash; are represented by their own counters. Individual Aircraft are also represented with their own counters.&#10;&#10;VICTORY: Players attempt to achieve victory by moving their combat units across the game map to attack their opponent&rsquo;s combat units and occupy as many objectives as possible. The degree to which a player succeeds or fails is measured by a scenario&rsquo;s specific Objective chits, the destruction of enemy units, and the exiting of friendly units off the opponent&rsquo;s board edge.&#10;&#10;GAME FLOW: A game of Combat Commander is divided into several Time segments. There is no sequence of play to follow, however: each Time segment is divided into a variable number of Player Turns, each of which may consist of one or more Fate Card &quot;Orders&quot; conducted by the active player. Fate Card &quot;Actions&quot; may generally be conducted by either player at any time. &quot;Events&quot; and die roll &quot;Triggers&quot; &mdash; both good and bad &mdash; will occur at random intervals to add a bit of chaos and uncertainty to each player&rsquo;s perfect plan.&#10;&#10;CC:P includes twelve maps featuring terrain specific to the PTO.&#10;&#10;CC:P's playbook includes:&#10;&#10;    twelve scenarios.&#10;    Pacific version of the Random Scenario Generator utilizing the new maps and nationalities. This random scenario system provides an almost unending variety of map configurations, force structures, and combat situations.&#10;    section detailing the differences between CC:P and Combat Commander's first two volumes in order that players familiar with those earlier games can jump right into their first scenario with minimal rules reading.&#10;    examples of play.&#10;    Design &amp; Development notes as well as numerous play hints.&#10;&#10;&#10;&#10;&#10;Components:&#10;&#10;     352x large counters (5/8&quot;) &#10;     280x small counters (1/2&quot;) &#10;     220x 2.5 x 3.5 cards &#10;     6x 2-sided 17 x 22 maps (twelve maps in total)&#10;     3x 2-sided 8.5 x 11 nation-specific player aid sheets &#10;     2x 1-sided 8.5 x 11 generic player aid sheets &#10;     1x 32-page Rulebook&#10;     1x 32-page Playbook&#10;     1x Track Display&#10;&#10;&#10;&#10;&#10;NOTE: Combat Commander:Pacific is a stand-alone game. You do NOT need to own any other Combat Commander game in order to play it, though familiarity with the system would be a plus.&#10;&#10;&#9;&#9;&#10;&#9;&#9;&#10;&#9;&#9;&#10;&#9;&#9;&#10;&#9;&#9;&#10;&#9;&#9;&#10;&#9;&#9;&#9;&#9;&#10;&#9;&#9;&#10;&#9;&#9;&#10;&#10;",2008,2,2,0,5,8,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,180,180,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1244,8.09857,6.99256,1.70664,2500,29,280,745,430,153,3.2092
